HSCode,ShipmentDestination,dist
84,39,1.2975288406014442
12,59,1.3222675770521164
20,14,1.2761942808117186
24,60,1.3043757464204515
89,22,1.2908929384180479
6,115,1.3423669338226318
93,15,1.2986565487725394
26,60,1.3072988837957382
84,21,1.327872475343091
85,60,1.3008386620453425
39,19,1.267601992402758
11,115,1.3418628392474992
96,106,1.2963362016848154
15,113,1.3516770111663001
91,44,1.3047763258218765
15,45,1.3133743958813804
70,58,1.306583862219538
85,10,1.2557584206972803
14,104,1.3112458607980184
76,83,1.353655600122043
74,82,1.301896542842899
63,98,1.3021792322397232
80,113,1.3313950353435107
90,107,1.295747728220054
29,35,1.3393945917487144
90,44,1.2935145603758949
31,59,1.3315567608390535
42,52,1.2930940559932165
10,39,1.3181023076176643
32,61,1.2543139894093787
92,28,1.2929963884609086
83,21,1.336271386061396
42,103,1.2986821574824197
27,17,1.3362677608217512
77,100,1.320258996316365
15,23,1.3408592556204115
65,24,1.2883118529404913
22,81,1.3428417891263962
45,121,1.3133244514465332
89,45,1.3021259377045291
74,4,1.3568964217390334
96,99,1.3210197814873286
86,35,1.3400491241897856
26,78,1.303146311214992
90,117,1.292992732354573
35,21,1.3303715480225426
5,41,1.326681022133146
39,52,1.2820989446980613
81,105,1.287518071276801
81,32,1.3253860920667648
34,58,1.3044588970286506
22,35,1.33589219301939
38,88,1.3259460755756922
24,102,1.259743943810463
88,2,1.2827111706137657
28,88,1.3416961154767446
24,50,1.3148374961955207
46,89,1.334863149694034
89,103,1.3027517590671778
36,115,1.3451463707855769
58,11,1.312790880245822
20,84,1.25158935838512
50,52,1.2813135518559389
47,11,1.3203345675553595
61,115,1.3401396508727754
96,3,1.2908353911978858
49,88,1.338523427290576
75,99,1.3080302413020815
29,63,1.3423992171883583
83,14,1.284380598792008
69,39,1.296889110335282
21,85,1.285520170948335
50,45,1.2915221601724625
45,45,1.3066701282347952
50,113,1.3228873743542604
78,35,1.340162843465805
76,82,1.306755144149065
15,99,1.3158856864486421
13,99,1.2933189155800002
20,51,1.2982881803597723
20,6,1.2651842976255077
93,37,1.3078531111989702
78,100,1.318323784640857
43,104,1.32414082969938
96,58,1.3194959930011205
14,26,1.235996707475611
85,100,1.3189876228570938
40,102,1.2579331259642328
79,35,1.335216726575579
85,78,1.3097368734223502
79,54,1.3134727041636194
96,26,1.2949409729668073
40,32,1.3136685543826647
41,25,1.318760713296277
38,11,1.2957197036594152
85,86,1.235604821571282
58,28,1.2798501423427038
93,3,1.2872904879706246
68,100,1.3177072969930512
42,60,1.3109018015010017
15,100,1.3275353184768133
96,5,1.3012408316135406
91,108,1.3107878352914537
10,90,1.29705461114645
13,81,1.3315685167908669
61,24,1.2948848562581199
20,112,1.2846149089080947
69,115,1.344403237104416
35,63,1.341415676687445
20,60,1.3029551293168748
57,104,1.3240900923098837
39,70,1.273457738437823
78,50,1.3312435671687126
16,104,1.3177919196231025
86,23,1.3393418256725584
26,5,1.269682349903243
47,60,1.3190464292253767
67,88,1.3501945808529854
68,9,1.3316487765737943
57,82,1.2990258165768214
45,105,1.2897020940269743
75,115,1.3266015925577708
91,28,1.3040939175656863
23,41,1.3097904143588883
83,88,1.347247404711587
50,19,1.2684910808290755
94,106,1.2878692405564445
92,52,1.3044007942080498
63,95,1.2480211023773466
84,41,1.3295487335750036
67,82,1.2977541525449072
86,9,1.3361609067235674
86,100,1.3216056610856737
58,53,1.2692392372659274
31,115,1.3381902575492859
61,112,1.3097909688949585
47,23,1.3384159260562487
16,58,1.2938725985586643
42,14,1.284729924585138
92,117,1.288696723324912
26,55,1.2650202086993627
92,80,1.2853074286665236
7,109,1.2940973086016518
54,51,1.3079829045704432
20,47,1.2714720698339599
68,41,1.3294536992907524
83,41,1.340596976024764
55,89,1.3435232894761222
4,102,1.2460192537733488
32,108,1.276664290044989
67,92,1.3371199454580034
10,33,1.2745840581400054
83,50,1.3345271902424949
63,31,1.2725594214030675
84,50,1.3275772705674171
63,112,1.2918562825237
30,36,1.3405845569712775
13,41,1.312818675168923
17,35,1.3395888188055582
92,53,1.2873708925076894
83,63,1.3497763552836008
86,11,1.315356858074665
10,108,1.2869928287608283
21,116,1.3298782195363725
92,19,1.2948070870978492
94,29,1.2827051771538598
35,92,1.3335934419717108
63,117,1.2691875967596258
79,63,1.3477036846535546
96,24,1.3112472955669676
82,63,1.3438037931919098
76,88,1.3498354745762688
54,73,1.2869065680674143
48,14,1.2737327702343464
67,89,1.3508852698973246
16,82,1.2948476573718446
63,8,1.3064147638423103
25,6,1.237645949636187
86,36,1.3468187877110072
46,75,1.2439664216446025
88,75,1.2926018365791865
54,39,1.3218157078538622
48,58,1.3061640741569656
29,59,1.3377888170736176
74,83,1.3533112044845308
96,29,1.2897479704448156
96,7,1.302326639848096
57,45,1.3047699832490511
85,14,1.2717569470405579
29,82,1.294766460678407
26,7,1.2705843597650528
52,23,1.3462175684315818
38,32,1.309097412441458
6,88,1.3470337029014314
58,109,1.3127484640904836
46,54,1.3040801680513792
70,63,1.3513138304863657
89,44,1.2877730056643486
84,44,1.240949303710035
85,63,1.3480613338095802
84,100,1.312925296170371
41,8,1.2879005521535873
42,7,1.2747362745659692
81,77,1.2666466374482428
61,103,1.3109092925276076
61,22,1.289253446672644
94,12,1.2951707765460014
48,60,1.3058733226997512
69,9,1.3327403771025794
74,92,1.3364782854914665
18,36,1.3457704580255918
27,23,1.3328797221183777
46,112,1.2839753425547056
85,11,1.3139326093452317
81,98,1.3077357815844672
24,105,1.2733155669910567
76,50,1.335558505994933
73,36,1.348862505384854
52,104,1.3299647378070014
94,5,1.29329352080822
