PortOfLading,ShipmentDestination,dist
74,4,0.9676441262875285
27,63,0.9308136499353817
230,89,0.9458227200167519
5,116,0.9209942540952137
234,113,0.970114426953452
96,58,0.9795248167855399
119,115,0.9494764011885438
200,102,0.9484592638909817
74,35,0.9820326747638839
144,100,0.9579298389809472
87,11,0.9725257733038494
12,23,1.0026054142841272
113,51,0.9804806826370103
159,17,0.9854189865291119
233,9,0.9891776820378644
66,81,0.9931861736944744
132,32,1.0058252524052347
112,88,1.0062549508043699
238,36,0.9577415330069405
3,99,1.0052709116467409
185,97,0.9633897994977555
48,14,1.0328167147402252
127,70,1.014351480773517
49,58,0.9685652282621179
7,63,0.9908553031938416
112,55,0.9829647690057755
60,43,0.9395487388329846
237,26,1.0369137807616167
75,83,0.9981584274210036
102,23,1.0237986643998218
75,67,1.019241398466485
114,22,1.0235767949904715
84,50,1.034479326435498
49,35,0.9725753920418876
247,89,0.992149183260543
78,48,0.9384904354810715
126,82,0.9653612577489444
235,52,1.0160301221268517
114,31,1.0371995397976466
84,94,0.9557726745094571
127,120,1.0602978563734464
233,105,1.0017490722239017
199,23,1.0113044550110186
72,4,0.9407148850815636
175,17,1.0190127768686839
18,78,0.951536700129509
218,53,1.044149381241628
127,98,1.007739782333374
94,85,0.9333487073225635
129,36,0.9815408087202481
132,86,0.9836242550185749
87,85,0.9630577330078397
222,59,0.9909448757701155
7,36,1.0038013660481997
172,17,1.0122281153287207
11,21,0.9901601576379367
34,41,0.9534592309168407
114,107,0.9937993032591683
114,6,1.0415458154997654
11,45,0.9778702035546303
74,82,1.0102081171103887
126,107,0.9718983343669346
128,36,1.0332904232532851
20,78,0.965932483119624
84,37,0.9345802600894656
223,46,1.0080381759575434
63,115,1.0080266701323646
237,2,1.026885717042855
210,81,0.9942537572767053
130,63,0.9681768715381622
51,102,0.9653902367821762
53,45,0.939987298633371
60,81,0.9762960544654301
4,55,0.9303825827581542
246,107,0.9853560530713626
246,114,1.02015363744327
116,74,0.9211119615605899
166,45,0.9515972132129329
48,56,1.058154519913452
7,115,0.9927347784063646
217,35,0.9703495103333678
202,24,1.0321561422731196
172,86,0.9281471563237054
75,115,1.007237397134304
144,35,0.9631786734930107
235,63,0.9606610515287944
88,112,0.9919567917074475
105,92,0.9820140371365207
74,58,1.0098757264869553
28,35,1.0175481152587704
141,45,0.9522851620401654
69,51,0.9782135795269694
148,50,0.9363631680607796
39,83,1.0143748237086194
234,9,0.9732152755771365
246,90,1.018931092960494
218,19,1.012193888425827
148,12,0.9392701437962907
223,82,0.99844719682421
120,35,1.0153636672933186
234,97,0.9686169060213226
238,25,0.9521526231297425
73,17,0.9914893337658474
162,9,0.9995973195348468
221,0,1.0032375401684217
151,9,0.9726977358971324
184,21,1.0008672531694174
66,35,1.0073704877868295
237,12,0.9563982944403376
150,83,1.0063738961304938
120,36,1.016153607783573
26,116,0.9929072314075061
4,88,1.020919745521886
236,32,0.9697205919240203
162,39,0.9900032626464963
60,63,0.983367668730872
20,106,1.0290646898959364
63,4,1.0040962658822536
4,26,0.9341111332178116
244,108,1.019454347235816
82,25,1.0218846747385604
194,33,0.960939786796059
53,118,1.0122298853737968
244,41,0.9698805095893996
173,35,1.0035220751804965
88,78,0.9590168840118817
159,109,0.9829215790544238
113,14,1.018169800085681
125,98,0.9486163333058357
4,108,0.9253887055175645
94,112,0.9860719378505435
124,83,0.9442236021859571
218,108,1.022848419579012
244,30,1.0521145244794232
148,54,0.9475445002317429
16,44,0.9562086250100817
4,101,0.9183974766305515
244,7,1.0377210889543806
151,23,0.9731767433030265
119,92,0.9557560650365693
65,79,0.9415060026305062
12,116,0.9991301048014846
119,23,0.954634423234633
246,99,0.9540780160043921
124,45,0.9239992275834084
218,5,1.0476246046434556
199,82,1.0065146115209376
99,35,1.0393593731735433
166,113,0.957916579076222
114,87,1.0300537613885743
113,45,0.9456009596054044
58,79,0.951262323984078
164,115,0.9874351317329066
42,14,1.0023983046412468
247,32,0.998097723616021
127,28,1.0301631981773036
144,99,0.9658338682992118
98,50,0.9876732943313462
206,4,1.0310277425284897
155,45,0.8964814086045537
94,14,1.0098341639552797
87,88,0.9857758975454739
136,105,0.9734686341668878
205,17,0.9987470813627753
69,21,0.9797166963773114
90,51,0.983948335849813
234,8,0.9761366897395679
235,107,1.0056676353727068
48,108,1.0299104603805713
179,17,1.0158078425696917
109,104,0.9176364711352757
148,45,0.9271873810461589
154,66,0.9534996741318277
75,23,1.0070310780512435
124,17,0.9483496099710464
129,114,1.0170933194458485
114,90,1.0263896158763341
112,50,1.0151092282363348
36,60,0.9787890435795167
143,83,0.971391995038305
226,83,1.0228162614096488
246,2,1.0305504128336906
134,35,1.0146905252976077
13,21,0.9986055376274245
136,104,0.9202260023781231
119,58,0.9636965372732708
152,50,0.9520250723830291
107,17,0.9921205698379448
144,88,0.953159684581416
35,4,0.9675850740500859
49,113,0.9507891225927908
235,119,1.0487589431660516
94,70,0.9909686499408313
225,105,0.9866323734500578
218,87,1.0417809736515795
92,83,0.9854975422578198
210,113,0.9785135095672948
235,103,0.9674393875258309
119,89,0.947787877704416
11,4,0.9749343650681632
32,63,0.9480389186314174
156,78,0.9850519821047783
169,90,1.0365280179040772
235,28,1.0207320446414607
222,25,0.982797016389668
216,6,1.0232611820101738
56,21,0.9807499700358936
53,81,0.932245918150459
169,105,0.9925649533314365
44,115,1.0243286374357663
162,113,0.9934161129806723
235,8,0.9888019998158727
221,98,0.99137430531638
135,83,1.0153724260495178
49,4,0.956159165927342
20,11,0.9778687773006303
202,85,0.9409145393541881
34,92,0.9821345403657428
115,23,1.0417615293658204
5,88,0.9209237364786012
33,60,0.975124961563519
57,50,1.0143601734723364
166,58,0.9867918555225644
135,116,1.0160608018216277
206,92,1.0404911783656903
166,41,0.9567630471927779
244,39,0.9869853758386203
210,35,1.0093260323628783
90,25,0.9890192350638765
98,32,0.9884373364703996
154,36,0.9953646941908768
221,117,1.0055021569132805
186,25,1.0252431396927153
129,12,0.9798332029687506
112,26,0.9921148444658944
152,52,0.9927821063569614
12,35,1.013934385563646
92,35,1.0006273234362848
143,92,0.9835716677563531
9,102,0.9886241746800286
165,35,1.0233516421701228
5,24,0.9952742414815086
185,113,0.9601314419082233
94,41,0.9443753989679473
113,11,0.9655224648969514
106,75,0.936000329043184
127,106,1.0521549231239729
73,0,1.0019492043980531
109,60,0.9623874231640782
42,51,0.9535131326743534
159,23,0.9889115446380207
125,4,0.9655024845685277
158,104,0.9377262549740928
185,116,0.9610544357981
227,116,1.0059253466980798
18,116,0.973946390407426
42,46,1.0236017459205218
122,41,0.9580870962568692
159,58,0.9973571939127786
222,89,0.9807942094547408
154,4,0.9782077616878918
235,14,1.0248833378510815
185,60,0.9941482916474342
69,58,0.9865102054817336
173,92,1.0024399565798896
11,17,0.97987911850214
48,15,1.0669390404863017
113,98,0.9883933386632374
26,50,1.0003959557839803
11,92,0.992865765201194
155,100,0.9297395747687135
30,115,0.9749044972871032
126,39,0.9615802143567375
8,25,0.9609253853559494
169,106,1.0435332863458566
163,113,0.9734999053180218
78,78,0.9693460821041039
150,100,1.0038511149053062
63,85,0.9678611558462892
158,71,1.0169778338500433
99,82,1.0329299380204506
195,97,0.9847554391516107
137,36,1.0236989222466946
210,25,1.002578618004918
228,113,0.9639604043747697
36,52,0.9688589884234327
103,22,0.9880786080445562
109,39,0.9630911062870707
132,45,0.9579083419271878
185,11,0.9665100276470184
151,21,0.9699226575238364
246,118,1.0269813101206506
127,19,1.0168243529541152
155,24,0.9486557862588337
112,99,1.0056616855519158
129,17,0.9739848258239883
136,60,0.979328168290002
114,99,0.9649679857705321
201,79,0.9502108645226274
9,58,0.9820741042494774
32,99,0.9504392641995635
158,4,0.9451559803315571
227,83,1.0058071506874902
235,70,1.007160627416202
118,35,1.0340920048100608
32,104,0.9349943301640451
49,83,0.9578331828649554
233,10,1.0154178994042533
64,12,0.96430506903146
234,90,1.0080081905637468
216,50,1.0082858794235758
244,4,0.9437713559184756
158,14,1.0100217291287013
141,11,0.953939428286893
7,4,0.9890881180763245
169,3,1.056382939618613
42,54,0.9470343738794327
62,12,0.941980375775269
172,116,1.0124566249017204
18,9,0.9649019534034389
156,102,0.9890469198248216
127,0,1.0181215235165186
222,109,0.9775319088782582
8,88,0.9559341450887067
150,78,0.9723961954670293
109,102,0.9981351792812347
33,65,0.9410002005419561
231,102,0.9803883958874005
230,109,0.9678380478705678
154,17,0.9823255789067064
130,12,0.9733536562749318
104,23,1.009903742532645
215,100,0.9678719493427447
154,115,0.9854969005765659
230,25,0.9631883172052247
94,32,0.9624570927449635
105,11,0.9494813880217927
221,90,1.0281852600829942
113,32,0.9770900788051742
9,81,0.9524817115494183
124,21,0.9588450624474457
242,83,1.0149666862562299
221,37,1.0244402970586504
32,90,1.0194011596696717
30,102,0.9412119670638016
159,39,0.9680455055619989
32,21,0.9481071063450405
32,85,0.9380256317464435
174,23,0.9704974325639861
132,25,1.0109697431325912
211,32,0.9894315121429307
186,58,1.005445743245738
48,98,1.0126499789101737
27,100,0.933952126119818
219,23,0.9620989833160171
48,86,1.0633503879819597
218,3,1.0594115190740143
244,50,0.9689265117049217
119,97,0.9445501855973687
247,36,1.0036307948508434
241,35,1.0241983950670277
163,100,0.9851134121417999
164,59,0.9945297964981624
136,108,1.003003508916923
35,17,0.9665672906807491
60,90,0.9452277428936213
59,21,1.0004038390304362
222,36,0.9909969000145793
132,6,1.0005230163889272
74,32,0.9955985876066344
178,89,0.9478867974664483
143,36,0.9862399282199996
141,82,0.9807679387075561
160,49,0.9519184733799193
188,90,1.0006807403905051
162,104,0.9797721212837912
74,50,0.9796043570552554
125,112,0.9784314196024623
141,50,0.961309728877885
220,21,0.9691003161881652
148,105,0.9534739527319159
236,70,0.9880330583878926
49,51,0.9698787736041206
123,17,0.9970465068306241
119,81,0.9432265652077538
169,15,1.0552016337003027
126,51,0.9541387008503079
234,12,0.9673284717968532
114,5,1.0356103492501592
148,60,0.9590964296034404
148,4,0.9209834145648139
125,45,0.9383075045687812
51,83,0.9978803965662207
49,82,0.9722148265157428
235,41,0.9668350331485271
48,70,1.0202598486627852
119,19,0.9398564238633428
19,4,1.0123817377856799
159,59,1.0088151802441903
243,52,1.0129070186189242
169,95,1.0617370392595018
125,82,0.9848938084074429
119,104,0.9267656724633915
114,57,1.0295394313122546
19,23,1.020139245050294
178,32,0.9596362060734204
145,23,1.022291772333639
217,9,0.9511733476870826
244,14,1.0255293247423
51,81,0.9943363985845021
19,115,1.0154397657939367
148,115,0.9196980191128594
125,117,0.9807314979178565
59,89,0.9892538785934448
19,63,1.0099864591445242
97,43,0.9370015178407941
173,115,0.996416974812746
243,80,1.0337078624538012
205,35,1.0137228015810251
148,97,0.9302839051399913
94,19,0.994548669883183
219,4,0.9572240528983197
239,4,1.0139184269521917
245,83,1.002628049680165
235,24,1.0441198913114411
47,83,1.0193698746817452
246,3,1.0404714340610164
246,41,0.9506294184497425
48,22,1.0393954004560197
240,63,1.0126869912658418
216,99,0.994248203933239
127,12,0.9768885576299259
109,100,0.9351894270096507
236,41,0.9442305622090187
114,98,0.9937864031110492
45,102,0.9486866816878319
42,108,0.9947487094572612
94,81,0.9228572100400925
158,83,0.9449980320142848
243,117,1.011171659188611
237,81,0.9209987127355167
59,59,1.0123517593102795
215,82,0.970223281532526
137,31,0.9102822265454701
61,36,1.0195365649248873
119,36,0.9588446063654763
144,12,0.957416795194149
38,36,1.032377871817776
95,59,1.0366852570857321
20,25,0.9855882307248456
124,116,0.9508315202380929
26,81,0.9884690307080746
138,87,1.028677607221263
125,19,0.9683810437231192
38,99,1.0082364375037807
23,39,0.9788685837494475
46,63,1.0155427988086427
169,24,1.0439659346427237
113,117,1.0108772494963236
186,109,0.9986437133380345
36,92,1.0148844750864165
235,85,0.9480767984475408
57,4,1.0039726219006948
90,82,1.0121550054422446
47,81,1.014767469039985
247,116,0.9926139023154974
229,115,0.9914073895197362
143,82,0.990089268556663
6,21,1.0236659699252673
159,45,0.9587542859039137
230,60,0.9868232690330062
98,21,0.9864913634955883
61,116,1.0020503250083752
222,23,0.9864319681988231
75,32,1.0061903739614146
32,39,0.9790529821600232
178,113,0.9357791974076203
109,1,1.012315775666918
127,90,1.0426903984376363
90,97,0.9701163662331445
162,58,1.0199421614940678
75,35,1.0171392655798368
51,41,0.9819756054452488
132,100,1.0003888245139803
39,81,1.0104721263051033
158,85,0.9494933597743511
244,59,0.9661470981580871
91,112,1.0040273304496492
68,36,1.014813037057008
161,83,1.01022680369871
152,0,0.986835698464087
94,109,0.9595393261739186
0,51,0.9610759951174259
8,0,0.9611642477767808
188,28,0.9877013553466115
194,15,0.9734144418367318
132,99,1.0023531573159354
76,51,0.9776724779180118
234,53,1.0099942673529898
90,78,0.9693338293582201
8,54,0.9611292768801961
216,113,0.9913411566189357
36,36,1.0153565491948808
71,59,1.0274202999259745
59,4,0.9910000030483518
231,105,0.9780442919582129
136,41,0.9446543848940304
243,50,0.9654230251908302
178,85,0.93555630796722
211,60,0.9997030336941991
25,113,0.9749101408358131
162,4,1.0041157981114728
216,116,0.9915869180113077
78,36,1.0196895434388094
166,83,0.952790303421872
90,121,0.9812623076140881
18,50,0.9933759536860245
114,71,1.0392392011625426
73,36,1.0070894019944328
20,4,0.9580234698951244
226,7,0.9535465293696949
147,36,1.0270772674786193
122,100,0.9524464000548635
245,25,1.0122034757265024
28,23,1.007004866110427
186,4,1.0140182414158647
178,60,0.9529134104294437
147,92,1.025827030252133
208,21,0.9989405726747853
