ConsigneePanjivaID,ShipperPanjivaID,weight
ConsigneePanjivaID-5422,ShipperPanjivaID-5934,2
ConsigneePanjivaID-5422,ShipperPanjivaID-5941,3
ConsigneePanjivaID-5422,ShipperPanjivaID-5995,1
ConsigneePanjivaID-5422,ShipperPanjivaID-6055,1
ConsigneePanjivaID-5422,ShipperPanjivaID-6099,3
ConsigneePanjivaID-5422,ShipperPanjivaID-6147,5
ConsigneePanjivaID-5422,ShipperPanjivaID-6233,4
ConsigneePanjivaID-5422,ShipperPanjivaID-6438,1
ConsigneePanjivaID-5422,ShipperPanjivaID-6442,7
ConsigneePanjivaID-5422,ShipperPanjivaID-6589,1
ConsigneePanjivaID-5422,ShipperPanjivaID-6663,9
ConsigneePanjivaID-5422,ShipperPanjivaID-6689,1
ConsigneePanjivaID-5422,ShipperPanjivaID-6812,3
ConsigneePanjivaID-5422,ShipperPanjivaID-6813,1
ConsigneePanjivaID-5422,ShipperPanjivaID-6844,15
ConsigneePanjivaID-5422,ShipperPanjivaID-6873,2
ConsigneePanjivaID-5422,ShipperPanjivaID-6887,2
ConsigneePanjivaID-5422,ShipperPanjivaID-6917,1
ConsigneePanjivaID-5423,ShipperPanjivaID-1820,1
ConsigneePanjivaID-5423,ShipperPanjivaID-2962,10
ConsigneePanjivaID-5423,ShipperPanjivaID-5125,1
ConsigneePanjivaID-5424,ShipperPanjivaID-2462,2
ConsigneePanjivaID-5424,ShipperPanjivaID-6663,1
ConsigneePanjivaID-5425,ShipperPanjivaID-308,2
ConsigneePanjivaID-5425,ShipperPanjivaID-470,2
ConsigneePanjivaID-5425,ShipperPanjivaID-1202,1
ConsigneePanjivaID-5425,ShipperPanjivaID-1428,2
ConsigneePanjivaID-5425,ShipperPanjivaID-1500,1
ConsigneePanjivaID-5425,ShipperPanjivaID-1722,1
ConsigneePanjivaID-5425,ShipperPanjivaID-1752,2
ConsigneePanjivaID-5425,ShipperPanjivaID-1940,2
ConsigneePanjivaID-5425,ShipperPanjivaID-2056,2
ConsigneePanjivaID-5425,ShipperPanjivaID-2065,2
ConsigneePanjivaID-5425,ShipperPanjivaID-2721,2
ConsigneePanjivaID-5425,ShipperPanjivaID-3085,2
ConsigneePanjivaID-5425,ShipperPanjivaID-3262,2
ConsigneePanjivaID-5425,ShipperPanjivaID-4211,1
ConsigneePanjivaID-5425,ShipperPanjivaID-4870,2
ConsigneePanjivaID-5426,ShipperPanjivaID-1216,1
ConsigneePanjivaID-5426,ShipperPanjivaID-3476,2
ConsigneePanjivaID-5426,ShipperPanjivaID-3767,2
ConsigneePanjivaID-5426,ShipperPanjivaID-5995,1
ConsigneePanjivaID-5426,ShipperPanjivaID-6438,1
ConsigneePanjivaID-5427,ShipperPanjivaID-4886,10
ConsigneePanjivaID-5428,ShipperPanjivaID-597,1
ConsigneePanjivaID-5429,ShipperPanjivaID-755,3
ConsigneePanjivaID-5429,ShipperPanjivaID-1107,1
ConsigneePanjivaID-5429,ShipperPanjivaID-1280,4
ConsigneePanjivaID-5430,ShipperPanjivaID-2031,2
ConsigneePanjivaID-5430,ShipperPanjivaID-2091,1
ConsigneePanjivaID-5430,ShipperPanjivaID-3807,2
ConsigneePanjivaID-5430,ShipperPanjivaID-5446,2
ConsigneePanjivaID-5431,ShipperPanjivaID-357,2
ConsigneePanjivaID-5431,ShipperPanjivaID-403,1
ConsigneePanjivaID-5431,ShipperPanjivaID-834,1
ConsigneePanjivaID-5431,ShipperPanjivaID-1010,4
ConsigneePanjivaID-5431,ShipperPanjivaID-1156,1
ConsigneePanjivaID-5431,ShipperPanjivaID-2933,1
ConsigneePanjivaID-5431,ShipperPanjivaID-3604,1
ConsigneePanjivaID-5431,ShipperPanjivaID-5772,3
ConsigneePanjivaID-5431,ShipperPanjivaID-6489,1
ConsigneePanjivaID-5432,ShipperPanjivaID-6580,3
ConsigneePanjivaID-5433,ShipperPanjivaID-2136,1
ConsigneePanjivaID-5433,ShipperPanjivaID-4692,1
ConsigneePanjivaID-5434,ShipperPanjivaID-6902,1
ConsigneePanjivaID-5435,ShipperPanjivaID-1500,1
ConsigneePanjivaID-5435,ShipperPanjivaID-1942,1
ConsigneePanjivaID-5436,ShipperPanjivaID-612,5
ConsigneePanjivaID-5436,ShipperPanjivaID-1107,1
ConsigneePanjivaID-5436,ShipperPanjivaID-1348,1
ConsigneePanjivaID-5436,ShipperPanjivaID-3503,2
ConsigneePanjivaID-5436,ShipperPanjivaID-4114,3
ConsigneePanjivaID-5436,ShipperPanjivaID-4809,1
ConsigneePanjivaID-5436,ShipperPanjivaID-5299,3
ConsigneePanjivaID-5436,ShipperPanjivaID-5529,3
ConsigneePanjivaID-5436,ShipperPanjivaID-6513,3
ConsigneePanjivaID-5436,ShipperPanjivaID-6552,4
ConsigneePanjivaID-5437,ShipperPanjivaID-2726,6
ConsigneePanjivaID-5438,ShipperPanjivaID-387,1
ConsigneePanjivaID-5438,ShipperPanjivaID-769,1
ConsigneePanjivaID-5438,ShipperPanjivaID-1310,1
ConsigneePanjivaID-5438,ShipperPanjivaID-4729,1
ConsigneePanjivaID-5438,ShipperPanjivaID-5590,1
ConsigneePanjivaID-5439,ShipperPanjivaID-2126,4
ConsigneePanjivaID-5439,ShipperPanjivaID-5827,1
ConsigneePanjivaID-5440,ShipperPanjivaID-3710,3
ConsigneePanjivaID-5441,ShipperPanjivaID-3927,1
ConsigneePanjivaID-5441,ShipperPanjivaID-6177,1
ConsigneePanjivaID-5442,ShipperPanjivaID-4606,1
ConsigneePanjivaID-5442,ShipperPanjivaID-6240,3
ConsigneePanjivaID-5443,ShipperPanjivaID-3574,3
ConsigneePanjivaID-5444,ShipperPanjivaID-3810,1
ConsigneePanjivaID-5444,ShipperPanjivaID-4355,2
ConsigneePanjivaID-5445,ShipperPanjivaID-1650,2
ConsigneePanjivaID-5445,ShipperPanjivaID-1789,22
ConsigneePanjivaID-5445,ShipperPanjivaID-3503,14
ConsigneePanjivaID-5445,ShipperPanjivaID-5337,12
ConsigneePanjivaID-5446,ShipperPanjivaID-5053,1
ConsigneePanjivaID-5447,ShipperPanjivaID-807,2
ConsigneePanjivaID-5448,ShipperPanjivaID-57,1
ConsigneePanjivaID-5448,ShipperPanjivaID-282,1
ConsigneePanjivaID-5448,ShipperPanjivaID-3416,1
ConsigneePanjivaID-5448,ShipperPanjivaID-5217,2
ConsigneePanjivaID-5448,ShipperPanjivaID-6578,1
ConsigneePanjivaID-5449,ShipperPanjivaID-674,3
ConsigneePanjivaID-5449,ShipperPanjivaID-776,2
ConsigneePanjivaID-5449,ShipperPanjivaID-1234,1
ConsigneePanjivaID-5449,ShipperPanjivaID-4161,1
ConsigneePanjivaID-5449,ShipperPanjivaID-4941,1
ConsigneePanjivaID-5450,ShipperPanjivaID-3305,1
ConsigneePanjivaID-5450,ShipperPanjivaID-6511,2
ConsigneePanjivaID-5451,ShipperPanjivaID-3120,1
ConsigneePanjivaID-5451,ShipperPanjivaID-5577,1
ConsigneePanjivaID-5452,ShipperPanjivaID-2836,3
ConsigneePanjivaID-5453,ShipperPanjivaID-863,3
ConsigneePanjivaID-5453,ShipperPanjivaID-1019,66
ConsigneePanjivaID-5454,ShipperPanjivaID-1410,2
ConsigneePanjivaID-5454,ShipperPanjivaID-2308,1
ConsigneePanjivaID-5455,ShipperPanjivaID-199,1
ConsigneePanjivaID-5455,ShipperPanjivaID-1989,1
ConsigneePanjivaID-5455,ShipperPanjivaID-2038,1
ConsigneePanjivaID-5455,ShipperPanjivaID-2088,1
ConsigneePanjivaID-5455,ShipperPanjivaID-5327,1
ConsigneePanjivaID-5455,ShipperPanjivaID-6901,1
ConsigneePanjivaID-5455,ShipperPanjivaID-6907,1
ConsigneePanjivaID-5456,ShipperPanjivaID-1019,1
ConsigneePanjivaID-5456,ShipperPanjivaID-1156,4
ConsigneePanjivaID-5456,ShipperPanjivaID-3645,1
ConsigneePanjivaID-5456,ShipperPanjivaID-6812,1
ConsigneePanjivaID-5457,ShipperPanjivaID-212,3
ConsigneePanjivaID-5457,ShipperPanjivaID-1713,1
ConsigneePanjivaID-5457,ShipperPanjivaID-3962,1
ConsigneePanjivaID-5457,ShipperPanjivaID-5039,1
ConsigneePanjivaID-5458,ShipperPanjivaID-1427,4
ConsigneePanjivaID-5458,ShipperPanjivaID-5270,1
ConsigneePanjivaID-5459,ShipperPanjivaID-1076,1
ConsigneePanjivaID-5459,ShipperPanjivaID-3601,3
ConsigneePanjivaID-5460,ShipperPanjivaID-6589,13
ConsigneePanjivaID-5461,ShipperPanjivaID-1441,1
ConsigneePanjivaID-5461,ShipperPanjivaID-3519,1
ConsigneePanjivaID-5461,ShipperPanjivaID-3604,1
ConsigneePanjivaID-5461,ShipperPanjivaID-5674,1
ConsigneePanjivaID-5461,ShipperPanjivaID-5772,2
ConsigneePanjivaID-5462,ShipperPanjivaID-2164,2
ConsigneePanjivaID-5462,ShipperPanjivaID-2591,5
ConsigneePanjivaID-5463,ShipperPanjivaID-464,1
ConsigneePanjivaID-5464,ShipperPanjivaID-155,3
ConsigneePanjivaID-5465,ShipperPanjivaID-1964,2
ConsigneePanjivaID-5466,ShipperPanjivaID-4132,5
ConsigneePanjivaID-5466,ShipperPanjivaID-5397,2
ConsigneePanjivaID-5466,ShipperPanjivaID-5586,5
ConsigneePanjivaID-5466,ShipperPanjivaID-6839,2
ConsigneePanjivaID-5467,ShipperPanjivaID-59,3
ConsigneePanjivaID-5467,ShipperPanjivaID-4606,1
ConsigneePanjivaID-5468,ShipperPanjivaID-1003,1
ConsigneePanjivaID-5468,ShipperPanjivaID-1825,1
ConsigneePanjivaID-5468,ShipperPanjivaID-5626,3
ConsigneePanjivaID-5468,ShipperPanjivaID-6789,1
ConsigneePanjivaID-5469,ShipperPanjivaID-2993,1
ConsigneePanjivaID-5470,ShipperPanjivaID-2025,1
ConsigneePanjivaID-5470,ShipperPanjivaID-2034,1
ConsigneePanjivaID-5470,ShipperPanjivaID-5017,1
ConsigneePanjivaID-5470,ShipperPanjivaID-6536,2
ConsigneePanjivaID-5471,ShipperPanjivaID-6332,3
ConsigneePanjivaID-5472,ShipperPanjivaID-1825,2
ConsigneePanjivaID-5472,ShipperPanjivaID-5189,2
ConsigneePanjivaID-5472,ShipperPanjivaID-6908,5
ConsigneePanjivaID-5473,ShipperPanjivaID-1149,2
ConsigneePanjivaID-5473,ShipperPanjivaID-1225,1
ConsigneePanjivaID-5473,ShipperPanjivaID-4259,1
ConsigneePanjivaID-5473,ShipperPanjivaID-4910,1
ConsigneePanjivaID-5474,ShipperPanjivaID-2524,3
ConsigneePanjivaID-5474,ShipperPanjivaID-3934,2
ConsigneePanjivaID-5475,ShipperPanjivaID-473,1
ConsigneePanjivaID-5475,ShipperPanjivaID-3221,1
ConsigneePanjivaID-5475,ShipperPanjivaID-5739,1
ConsigneePanjivaID-5475,ShipperPanjivaID-6921,1
ConsigneePanjivaID-5476,ShipperPanjivaID-2044,16
ConsigneePanjivaID-5476,ShipperPanjivaID-5486,1
ConsigneePanjivaID-5477,ShipperPanjivaID-1107,1
ConsigneePanjivaID-5477,ShipperPanjivaID-1400,1
ConsigneePanjivaID-5477,ShipperPanjivaID-1763,2
ConsigneePanjivaID-5477,ShipperPanjivaID-1895,3
ConsigneePanjivaID-5477,ShipperPanjivaID-3177,1
ConsigneePanjivaID-5477,ShipperPanjivaID-6099,1
ConsigneePanjivaID-5478,ShipperPanjivaID-215,1
ConsigneePanjivaID-5478,ShipperPanjivaID-767,1
ConsigneePanjivaID-5478,ShipperPanjivaID-934,1
ConsigneePanjivaID-5478,ShipperPanjivaID-1446,1
ConsigneePanjivaID-5478,ShipperPanjivaID-1558,3
ConsigneePanjivaID-5478,ShipperPanjivaID-2485,1
ConsigneePanjivaID-5478,ShipperPanjivaID-3358,2
ConsigneePanjivaID-5478,ShipperPanjivaID-3521,3
ConsigneePanjivaID-5478,ShipperPanjivaID-3981,3
ConsigneePanjivaID-5478,ShipperPanjivaID-5385,2
ConsigneePanjivaID-5478,ShipperPanjivaID-5493,2
ConsigneePanjivaID-5478,ShipperPanjivaID-5974,1
ConsigneePanjivaID-5478,ShipperPanjivaID-5988,1
ConsigneePanjivaID-5478,ShipperPanjivaID-6476,1
ConsigneePanjivaID-5478,ShipperPanjivaID-6661,1
ConsigneePanjivaID-5478,ShipperPanjivaID-6850,1
ConsigneePanjivaID-5479,ShipperPanjivaID-267,3
ConsigneePanjivaID-5479,ShipperPanjivaID-919,1
ConsigneePanjivaID-5479,ShipperPanjivaID-946,3
ConsigneePanjivaID-5479,ShipperPanjivaID-2324,1
ConsigneePanjivaID-5479,ShipperPanjivaID-4677,1
ConsigneePanjivaID-5479,ShipperPanjivaID-4706,1
ConsigneePanjivaID-5479,ShipperPanjivaID-4708,1
ConsigneePanjivaID-5479,ShipperPanjivaID-5046,1
ConsigneePanjivaID-5479,ShipperPanjivaID-6169,1
ConsigneePanjivaID-5479,ShipperPanjivaID-6631,2
ConsigneePanjivaID-5480,ShipperPanjivaID-1358,6
ConsigneePanjivaID-5481,ShipperPanjivaID-723,1
ConsigneePanjivaID-5481,ShipperPanjivaID-2901,1
ConsigneePanjivaID-5481,ShipperPanjivaID-6316,1
ConsigneePanjivaID-5482,ShipperPanjivaID-1130,2
ConsigneePanjivaID-5483,ShipperPanjivaID-159,1
ConsigneePanjivaID-5483,ShipperPanjivaID-310,1
ConsigneePanjivaID-5483,ShipperPanjivaID-540,1
ConsigneePanjivaID-5483,ShipperPanjivaID-926,1
ConsigneePanjivaID-5483,ShipperPanjivaID-3100,8
ConsigneePanjivaID-5483,ShipperPanjivaID-3782,4
ConsigneePanjivaID-5483,ShipperPanjivaID-3957,7
ConsigneePanjivaID-5483,ShipperPanjivaID-4305,1
ConsigneePanjivaID-5483,ShipperPanjivaID-4465,1
ConsigneePanjivaID-5483,ShipperPanjivaID-4512,3
ConsigneePanjivaID-5483,ShipperPanjivaID-4702,10
ConsigneePanjivaID-5483,ShipperPanjivaID-5361,7
ConsigneePanjivaID-5483,ShipperPanjivaID-5931,7
ConsigneePanjivaID-5483,ShipperPanjivaID-6100,1
ConsigneePanjivaID-5484,ShipperPanjivaID-6814,3
ConsigneePanjivaID-5485,ShipperPanjivaID-5728,5
ConsigneePanjivaID-5486,ShipperPanjivaID-1156,1
ConsigneePanjivaID-5486,ShipperPanjivaID-1253,2
ConsigneePanjivaID-5486,ShipperPanjivaID-3503,1
ConsigneePanjivaID-5486,ShipperPanjivaID-4428,1
ConsigneePanjivaID-5486,ShipperPanjivaID-6532,1
ConsigneePanjivaID-5486,ShipperPanjivaID-6596,1
ConsigneePanjivaID-5487,ShipperPanjivaID-587,3
ConsigneePanjivaID-5487,ShipperPanjivaID-2724,2
ConsigneePanjivaID-5487,ShipperPanjivaID-6137,1
ConsigneePanjivaID-5488,ShipperPanjivaID-674,3
ConsigneePanjivaID-5489,ShipperPanjivaID-1654,4
ConsigneePanjivaID-5490,ShipperPanjivaID-140,1
ConsigneePanjivaID-5490,ShipperPanjivaID-223,1
ConsigneePanjivaID-5490,ShipperPanjivaID-1156,1
ConsigneePanjivaID-5490,ShipperPanjivaID-1216,1
ConsigneePanjivaID-5490,ShipperPanjivaID-2641,1
ConsigneePanjivaID-5490,ShipperPanjivaID-3158,1
ConsigneePanjivaID-5490,ShipperPanjivaID-3320,1
ConsigneePanjivaID-5490,ShipperPanjivaID-4582,1
ConsigneePanjivaID-5490,ShipperPanjivaID-6203,1
ConsigneePanjivaID-5490,ShipperPanjivaID-6339,1
ConsigneePanjivaID-5490,ShipperPanjivaID-6812,4
ConsigneePanjivaID-5491,ShipperPanjivaID-5320,2
ConsigneePanjivaID-5492,ShipperPanjivaID-4254,1
ConsigneePanjivaID-5492,ShipperPanjivaID-4438,3
ConsigneePanjivaID-5493,ShipperPanjivaID-626,2
ConsigneePanjivaID-5494,ShipperPanjivaID-640,2
ConsigneePanjivaID-5494,ShipperPanjivaID-657,5
ConsigneePanjivaID-5494,ShipperPanjivaID-811,3
ConsigneePanjivaID-5494,ShipperPanjivaID-910,1
ConsigneePanjivaID-5494,ShipperPanjivaID-1391,7
ConsigneePanjivaID-5494,ShipperPanjivaID-1470,6
ConsigneePanjivaID-5494,ShipperPanjivaID-1504,1
ConsigneePanjivaID-5494,ShipperPanjivaID-1861,2
ConsigneePanjivaID-5494,ShipperPanjivaID-2670,5
ConsigneePanjivaID-5494,ShipperPanjivaID-2730,1
ConsigneePanjivaID-5494,ShipperPanjivaID-2983,1
ConsigneePanjivaID-5494,ShipperPanjivaID-3265,4
ConsigneePanjivaID-5494,ShipperPanjivaID-3636,1
ConsigneePanjivaID-5494,ShipperPanjivaID-3724,11
ConsigneePanjivaID-5494,ShipperPanjivaID-3737,1
ConsigneePanjivaID-5494,ShipperPanjivaID-3778,1
ConsigneePanjivaID-5494,ShipperPanjivaID-3842,5
ConsigneePanjivaID-5494,ShipperPanjivaID-4122,2
ConsigneePanjivaID-5494,ShipperPanjivaID-4235,4
ConsigneePanjivaID-5494,ShipperPanjivaID-4251,1
ConsigneePanjivaID-5494,ShipperPanjivaID-5225,2
ConsigneePanjivaID-5494,ShipperPanjivaID-6032,5
ConsigneePanjivaID-5494,ShipperPanjivaID-6470,2
ConsigneePanjivaID-5494,ShipperPanjivaID-6567,6
ConsigneePanjivaID-5495,ShipperPanjivaID-3452,1
ConsigneePanjivaID-5496,ShipperPanjivaID-762,1
ConsigneePanjivaID-5496,ShipperPanjivaID-808,1
ConsigneePanjivaID-5496,ShipperPanjivaID-2971,1
ConsigneePanjivaID-5496,ShipperPanjivaID-4913,1
ConsigneePanjivaID-5497,ShipperPanjivaID-6836,1
ConsigneePanjivaID-5498,ShipperPanjivaID-1408,8
ConsigneePanjivaID-5498,ShipperPanjivaID-3910,12
ConsigneePanjivaID-5499,ShipperPanjivaID-674,1
ConsigneePanjivaID-5499,ShipperPanjivaID-680,1
ConsigneePanjivaID-5499,ShipperPanjivaID-703,1
ConsigneePanjivaID-5499,ShipperPanjivaID-751,1
ConsigneePanjivaID-5499,ShipperPanjivaID-756,1
ConsigneePanjivaID-5499,ShipperPanjivaID-762,1
ConsigneePanjivaID-5499,ShipperPanjivaID-775,1
ConsigneePanjivaID-5499,ShipperPanjivaID-1129,1
ConsigneePanjivaID-5499,ShipperPanjivaID-1419,1
ConsigneePanjivaID-5499,ShipperPanjivaID-1874,1
ConsigneePanjivaID-5499,ShipperPanjivaID-2123,1
ConsigneePanjivaID-5499,ShipperPanjivaID-2971,1
ConsigneePanjivaID-5499,ShipperPanjivaID-2973,1
ConsigneePanjivaID-5499,ShipperPanjivaID-4856,2
ConsigneePanjivaID-5499,ShipperPanjivaID-4908,1
ConsigneePanjivaID-5499,ShipperPanjivaID-4913,1
ConsigneePanjivaID-5499,ShipperPanjivaID-4931,1
ConsigneePanjivaID-5499,ShipperPanjivaID-4941,1
ConsigneePanjivaID-5499,ShipperPanjivaID-6287,1
ConsigneePanjivaID-5499,ShipperPanjivaID-6809,1
ConsigneePanjivaID-5500,ShipperPanjivaID-2592,6
ConsigneePanjivaID-5501,ShipperPanjivaID-3020,3
ConsigneePanjivaID-5502,ShipperPanjivaID-3903,8
ConsigneePanjivaID-5502,ShipperPanjivaID-6298,2
ConsigneePanjivaID-5503,ShipperPanjivaID-133,1
ConsigneePanjivaID-5503,ShipperPanjivaID-312,1
ConsigneePanjivaID-5503,ShipperPanjivaID-557,1
ConsigneePanjivaID-5503,ShipperPanjivaID-1982,1
ConsigneePanjivaID-5503,ShipperPanjivaID-4109,1
ConsigneePanjivaID-5504,ShipperPanjivaID-6270,6
ConsigneePanjivaID-5505,ShipperPanjivaID-3807,3
ConsigneePanjivaID-5506,ShipperPanjivaID-3906,2
ConsigneePanjivaID-5507,ShipperPanjivaID-3917,1
ConsigneePanjivaID-5508,ShipperPanjivaID-2327,16
ConsigneePanjivaID-5509,ShipperPanjivaID-3927,2
ConsigneePanjivaID-5510,ShipperPanjivaID-1395,5
ConsigneePanjivaID-5510,ShipperPanjivaID-6604,1
ConsigneePanjivaID-5511,ShipperPanjivaID-790,5
ConsigneePanjivaID-5512,ShipperPanjivaID-801,1
ConsigneePanjivaID-5512,ShipperPanjivaID-2022,2
ConsigneePanjivaID-5512,ShipperPanjivaID-4754,1
ConsigneePanjivaID-5513,ShipperPanjivaID-5590,4
ConsigneePanjivaID-5514,ShipperPanjivaID-657,2
ConsigneePanjivaID-5514,ShipperPanjivaID-1325,1
ConsigneePanjivaID-5515,ShipperPanjivaID-6658,1
ConsigneePanjivaID-5516,ShipperPanjivaID-4233,1
ConsigneePanjivaID-5517,ShipperPanjivaID-1019,3
ConsigneePanjivaID-5518,ShipperPanjivaID-790,1
ConsigneePanjivaID-5518,ShipperPanjivaID-2560,3
ConsigneePanjivaID-5519,ShipperPanjivaID-822,18
ConsigneePanjivaID-5519,ShipperPanjivaID-840,2
ConsigneePanjivaID-5520,ShipperPanjivaID-2600,1
ConsigneePanjivaID-5520,ShipperPanjivaID-3957,2
ConsigneePanjivaID-5521,ShipperPanjivaID-755,2
ConsigneePanjivaID-5521,ShipperPanjivaID-1156,1
ConsigneePanjivaID-5521,ShipperPanjivaID-1465,2
ConsigneePanjivaID-5521,ShipperPanjivaID-2641,2
ConsigneePanjivaID-5521,ShipperPanjivaID-3328,1
ConsigneePanjivaID-5521,ShipperPanjivaID-3508,2
ConsigneePanjivaID-5521,ShipperPanjivaID-4187,1
ConsigneePanjivaID-5521,ShipperPanjivaID-4568,1
ConsigneePanjivaID-5521,ShipperPanjivaID-5371,2
ConsigneePanjivaID-5521,ShipperPanjivaID-5941,3
ConsigneePanjivaID-5521,ShipperPanjivaID-6484,1
ConsigneePanjivaID-5522,ShipperPanjivaID-5009,3
ConsigneePanjivaID-5523,ShipperPanjivaID-1460,1
ConsigneePanjivaID-5523,ShipperPanjivaID-1825,3
ConsigneePanjivaID-5523,ShipperPanjivaID-3116,2
ConsigneePanjivaID-5523,ShipperPanjivaID-3844,2
ConsigneePanjivaID-5523,ShipperPanjivaID-3921,1
ConsigneePanjivaID-5523,ShipperPanjivaID-4089,1
ConsigneePanjivaID-5523,ShipperPanjivaID-4772,2
ConsigneePanjivaID-5523,ShipperPanjivaID-5279,1
ConsigneePanjivaID-5524,ShipperPanjivaID-5906,4
ConsigneePanjivaID-5525,ShipperPanjivaID-93,5
ConsigneePanjivaID-5526,ShipperPanjivaID-2160,3
ConsigneePanjivaID-5527,ShipperPanjivaID-146,4
ConsigneePanjivaID-5527,ShipperPanjivaID-4508,9
ConsigneePanjivaID-5527,ShipperPanjivaID-5839,9
ConsigneePanjivaID-5528,ShipperPanjivaID-5338,2
ConsigneePanjivaID-5529,ShipperPanjivaID-505,3
ConsigneePanjivaID-5529,ShipperPanjivaID-822,1
ConsigneePanjivaID-5529,ShipperPanjivaID-1280,2
ConsigneePanjivaID-5529,ShipperPanjivaID-3165,2
ConsigneePanjivaID-5529,ShipperPanjivaID-3775,1
ConsigneePanjivaID-5529,ShipperPanjivaID-4996,1
ConsigneePanjivaID-5529,ShipperPanjivaID-5492,1
ConsigneePanjivaID-5529,ShipperPanjivaID-5680,1
ConsigneePanjivaID-5530,ShipperPanjivaID-1253,2
ConsigneePanjivaID-5530,ShipperPanjivaID-1333,1
ConsigneePanjivaID-5530,ShipperPanjivaID-6048,2
ConsigneePanjivaID-5531,ShipperPanjivaID-4683,2
ConsigneePanjivaID-5531,ShipperPanjivaID-5178,2
ConsigneePanjivaID-5532,ShipperPanjivaID-1107,3
ConsigneePanjivaID-5532,ShipperPanjivaID-4571,1
ConsigneePanjivaID-5532,ShipperPanjivaID-6228,1
ConsigneePanjivaID-5532,ShipperPanjivaID-6886,1
ConsigneePanjivaID-5533,ShipperPanjivaID-3382,1
ConsigneePanjivaID-5533,ShipperPanjivaID-3545,1
ConsigneePanjivaID-5533,ShipperPanjivaID-5059,1
ConsigneePanjivaID-5533,ShipperPanjivaID-6165,1
ConsigneePanjivaID-5533,ShipperPanjivaID-6875,1
ConsigneePanjivaID-5534,ShipperPanjivaID-1888,2
ConsigneePanjivaID-5534,ShipperPanjivaID-2126,1
ConsigneePanjivaID-5534,ShipperPanjivaID-3545,1
ConsigneePanjivaID-5534,ShipperPanjivaID-4202,1
ConsigneePanjivaID-5534,ShipperPanjivaID-5557,1
ConsigneePanjivaID-5534,ShipperPanjivaID-6782,2
ConsigneePanjivaID-5535,ShipperPanjivaID-6907,1
ConsigneePanjivaID-5536,ShipperPanjivaID-1650,1
ConsigneePanjivaID-5536,ShipperPanjivaID-1709,1
ConsigneePanjivaID-5536,ShipperPanjivaID-4948,1
ConsigneePanjivaID-5536,ShipperPanjivaID-5480,3
ConsigneePanjivaID-5536,ShipperPanjivaID-5591,3
ConsigneePanjivaID-5536,ShipperPanjivaID-6634,2
ConsigneePanjivaID-5537,ShipperPanjivaID-1937,2
ConsigneePanjivaID-5538,ShipperPanjivaID-2988,2
ConsigneePanjivaID-5539,ShipperPanjivaID-776,1
ConsigneePanjivaID-5539,ShipperPanjivaID-4161,1
ConsigneePanjivaID-5539,ShipperPanjivaID-4908,1
ConsigneePanjivaID-5540,ShipperPanjivaID-281,2
ConsigneePanjivaID-5540,ShipperPanjivaID-5887,2
ConsigneePanjivaID-5540,ShipperPanjivaID-6302,1
ConsigneePanjivaID-5541,ShipperPanjivaID-327,2
ConsigneePanjivaID-5541,ShipperPanjivaID-1989,1
ConsigneePanjivaID-5541,ShipperPanjivaID-2033,3
ConsigneePanjivaID-5541,ShipperPanjivaID-3752,1
ConsigneePanjivaID-5541,ShipperPanjivaID-6860,1
ConsigneePanjivaID-5541,ShipperPanjivaID-6901,6
ConsigneePanjivaID-5542,ShipperPanjivaID-378,1
ConsigneePanjivaID-5542,ShipperPanjivaID-379,1
ConsigneePanjivaID-5542,ShipperPanjivaID-2887,2
ConsigneePanjivaID-5542,ShipperPanjivaID-4750,1
ConsigneePanjivaID-5543,ShipperPanjivaID-790,1
ConsigneePanjivaID-5543,ShipperPanjivaID-4499,1
ConsigneePanjivaID-5544,ShipperPanjivaID-2253,2
ConsigneePanjivaID-5545,ShipperPanjivaID-869,3
ConsigneePanjivaID-5545,ShipperPanjivaID-1746,1
ConsigneePanjivaID-5545,ShipperPanjivaID-2435,2
ConsigneePanjivaID-5546,ShipperPanjivaID-1019,1
ConsigneePanjivaID-5546,ShipperPanjivaID-3328,1
ConsigneePanjivaID-5547,ShipperPanjivaID-1398,2
ConsigneePanjivaID-5547,ShipperPanjivaID-3289,2
ConsigneePanjivaID-5547,ShipperPanjivaID-6229,1
ConsigneePanjivaID-5547,ShipperPanjivaID-6792,1
ConsigneePanjivaID-5548,ShipperPanjivaID-1432,1
ConsigneePanjivaID-5548,ShipperPanjivaID-5957,2
ConsigneePanjivaID-5549,ShipperPanjivaID-2123,2
ConsigneePanjivaID-5549,ShipperPanjivaID-2410,1
ConsigneePanjivaID-5549,ShipperPanjivaID-6762,1
ConsigneePanjivaID-5550,ShipperPanjivaID-4404,1
ConsigneePanjivaID-5550,ShipperPanjivaID-5961,1
ConsigneePanjivaID-5550,ShipperPanjivaID-6025,1
ConsigneePanjivaID-5550,ShipperPanjivaID-6562,1
ConsigneePanjivaID-5551,ShipperPanjivaID-790,1
ConsigneePanjivaID-5551,ShipperPanjivaID-4075,1
ConsigneePanjivaID-5552,ShipperPanjivaID-360,2
ConsigneePanjivaID-5552,ShipperPanjivaID-786,21
ConsigneePanjivaID-5552,ShipperPanjivaID-955,1
ConsigneePanjivaID-5552,ShipperPanjivaID-1149,8
ConsigneePanjivaID-5552,ShipperPanjivaID-1253,4
ConsigneePanjivaID-5552,ShipperPanjivaID-1866,7
ConsigneePanjivaID-5552,ShipperPanjivaID-1920,1
